id,glo_food_type_id,name ,for_loss,for_maintain,size,cuisine,quantity,calarie,serving,weight,totaldietaryfibre,fat,protein,carbohydrates,carb_type,glycemic_index,carb_perc,fat_perc,protein_perc,cholestrol,sodium,calcium,iron,sugar,vitaminc,insolubledietaryfibre,insolublefibre,solubledietaryfibre,totaldietaryfibrebackup,totalmonounsaturatedfattyacids,totalpolyunsaturatedfattyacids,totalsaturatedfattyacids,totalsaturatedfattyacidsbackup,totaltransfat,high_on_which_macronutrient,raw,dish,m1,m2,m3,m4,m5_loss,m5_gain,m5_stable,summer,winter,autumn,dessert,snaks,nuts,drink,salad,yogurt,solid_meal,fruit,pulses,non_veg_gravy_items,grains_cereals,vegetable,dairy,poultary,seafood,pork,meat,lamb_mutton,beef,other_meat,egg,pulse,cereal_grains,wheat,fruits,vegetables,oils_and_fats,sugars,nut,diabetes,hyper_tension,osteoporosis,lactose_intolerance,gluten_intolerance,anaemia,hypothyroidism,pcod,reciepe,image_name,status_id
716,0,Loki(Ghiya) ki Sabji,1,0,Katori,Generic,1,739.14,1,150,2.08,53.04,8.47,56.89,0,0,0,0,0,0,367.07,19.31,2.08,0,0,0,0,0,0,0,0,45.4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1483771946_716.jpg,1
717,0,Macaroni Cutlets,0,0,Pieces,Generic,2,245.13,1,100,3.58,12.09,5.89,29.7,0,0,0,0,0,12.81,184.46,28.02,1.52,0,4.88,0,0,0,0,0.1,0.25,9.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,,1479211620_839.jpg,1
718,0,Macaroni With Onion Tomato Masala,0,0,Katori,Generic,1,239.13,1,150,6.15,2.74,8.72,47.7,0,0,0,0,0,0,270.13,30.45,2.2,0,8.98,0,0,0,0,0.09,0.26,1.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,,1479211632_840.jpg,1
719,0,Macaroni Salad,1,0,Bowl,Generic,1,141.93,1,150,2.23,3.36,5.63,22.15,0,0,0,0,0,10.58,274.67,109.21,1.78,0,20.79,0,0,0,1.74,0.31,0.15,2.52,0.74,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,,1479211643_841.jpg,1
720,0,Makhana Kheer,1,0,Katori,Generic,1,255.81,1,150,1.28,12.23,7.6,29.11,0,0,0,0,0,44.48,149.57,257.06,0.75,0,4.31,0,0,0,0.39,0.01,0,10.81,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,,1479211666_845.jpg,1
721,0,Makhana Kheer (Sugar Free),1,0,Katori,Generic,1,246.01,1,150,6.47,6.65,8.85,36.93,0,0,0,0,0,0,0,19.7,0.82,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,,1479211671_846.jpg,1
722,0,Malai Kofta,0,0,Katori,Generic,1,287.55,1,150,4.24,20.25,13.79,12.59,0,0,0,0,0,19.37,1133.1,221.86,1.48,0,21.46,0,0,0,3.8,0.31,0.04,5.05,0.68,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,,1479211676_847.jpg,1
723,0,Malai Paneer,0,0,Katori,Generic,1,448.95,1,150,1.86,37.77,18.95,8.73,0,0,0,0,0,22.13,751.2,249.26,0.71,0,9,0,0,0,0,0.55,0.11,16.54,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,,1479211682_848.jpg,1
724,0,Mango Kheer,1,0,Katori,Generic,1,229.87,1,150,2.74,6.79,4.24,37.92,0,0,0,0,0,14.38,81.76,118.95,1.87,0,17.83,0,0,0,0,0,0,3.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,,1479211724_850.jpg,1
725,0,Mango Kulfi,0,0,Piece,Generic,1,265.38,1,150,1.6,12.9,8.37,29.18,0,0,0,0,0,53.04,192.03,305.36,1.5,0,17.42,0,0,0,0,1.07,0.14,12.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,,1479211734_851.jpg,1
726,0,Mango Lassi,1,0,Glass,Generic,1,133.22,1,200,1.16,5.99,4.83,15.04,0,0,0,0,0,22.82,90.12,199.05,1.04,0,11.39,0,0,0,2.22,0,0,4.84,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,,1479211738_852.jpg,1
727,0,Mango Shake,0,0,Glass,Generic,1,88,1,200,6,0.2,1.4,20.2,0,0,0,0,0,0,86,20,0.6,0,6,0,0,0,6,0,0,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,,1479211748_854.jpg,1
728,0,"Mango, Ripe",1,0,Cup,Generic,1,122.1,1,165,3.3,0.66,0.99,27.89,0,0,0,0,0,0,42.9,23.1,2.15,0,26.4,0,0,0,3.3,0,0,0.17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,,1479211762_855.jpg,1
729,0,Masala Chai With Sugar,0,0,Teacup,Generic,1,78.3,1,180,0.36,3.42,2.88,9,0,0,0,0,0,16.02,64.62,105.48,0.36,0,1.8,0,0,0,0.18,0,0,3.78,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,,1479211768_856.jpg,1
730,0,"Masala Chai, Without Sugar",1,0,Teacup,Generic,1,61.35,1,180,0.34,3.57,2.9,4.44,0,0,0,0,0,16.37,66.4,107.71,0.29,0,1.84,0,0,0,0,0,0,3.97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,,1479211772_857.jpg,1
731,\N,Masala Dosa with Chutney,1,0,Piece,Generic,1,387,1,150,3.15,14.4,6,58.65,0,0,0,0,0,36,661.65,34.2,2.55,0,16.65,0,0,0,1.5,4.65,0.45,11.85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,,1483772018_731.jpg,1
732,0,Masala Omelette,1,0,Piece,Generic,1,129.19,1,65,0.42,11.2,4.99,2.97,0,0,0,0,0,134.92,302.29,32.2,0.98,0,3.16,0,0,0,0,1.03,0.09,6.71,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,,1479211781_859.jpg,1
733,0,Masala Parantha,1,0,Piece,Generic,1,99.4,1,50,2.4,4.55,2.5,12.15,0,0,0,0,0,0.5,211.05,40.3,1.05,0,10.55,0,0,0,0.7,0,0,3.55,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,,1479211802_861.jpg,1
734,0,Masala Pav,0,0,Piece,Generic,1,232.74,1,160,2.14,10.37,4.43,30.24,0,0,0,0,0,25.79,433.33,108.25,5.25,1.49,35.52,0,0,0,0,3.37,0.33,8.38,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,,1479211807_862.jpg,1
735,0,Masala Peanuts,1,0,Handful,Generic,1,113.19,1,25,0.75,7.57,5.08,6.57,0,0,0,0,0,0,1421.85,28.91,1.44,0,0.03,0,0,0,0,0.05,0.13,0.05,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,,1479211813_863.jpg,1
736,0,Mashed Potatoes With Cheese,0,0,Katori,Generic,1,446.02,1,150,1.52,37.3,9.5,18.51,0,0,0,0,0,104.96,523.42,254.35,0.87,0,14.21,0,0,0,0,12.11,1.15,29.17,0,0.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,,1479211818_864.jpg,1
737,0,Matar Mushroom,1,0,Katori,Generic,1,141.3,1,150,5.85,7.5,4.65,13.5,0,0,0,0,0,0,143.4,55.2,2.55,0,17.85,0,0,0,5.55,0,0,6,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1479211825_865.jpg,1
738,0,Matar Mushroom And Baby Corn,1,0,Katori,Generic,1,110.87,1,150,4.12,6.4,3.37,10,0,0,0,0,0,0,122.61,42.21,1.96,0,14.26,0,0,0,0,0.02,0.03,5.12,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1479211829_866.jpg,1
739,0,Matar Palak,1,0,Katori,Generic,1,119.59,1,150,6.16,4.21,5.18,17.06,0,0,0,0,0,0.5,664.24,51.08,2.24,0,16.69,0,0,0,6.16,0.08,0.12,3.34,0.16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1479211833_867.jpg,1
740,0,Matar Paneer Pulav,1,0,Katori,Generic,1,190.14,1,150,2.87,6.73,8.64,23.84,0,0,0,0,0,6.26,399.16,72.88,0.91,0,4.95,0,0,0,0,0.23,0.03,1.47,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,,1479211839_868.jpg,1
741,0,Matar Samosa,0,0,Piece,Generic,1,179.22,1,65,2.64,8.4,4.28,21.98,0,0,0,0,0,0,236.76,16.95,1.3,0,2.64,0,0,0,0,3.7,2.57,1.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,,1479211843_869.jpg,1
742,0,Matara Chaat,1,0,Katori,Generic,1,113.71,1,150,0.36,0.5,6.83,20.5,0,0,0,0,0,0,549.48,37.1,2.69,0,1.25,0,0,0,0,0,0,0.01,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,,1479211857_870.jpg,1
743,0,Mausami Juice,1,0,Glass,Generic,1,86,1,200,0,0.6,1.6,18.6,0,0,0,0,0,0,0,80,1.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,,1479211865_871.jpg,1
744,0,"Melon, Musk",1,0,Cup,Generic,1,27.2,1,160,1.28,0.32,0.48,5.6,0,0,0,0,0,0,167.36,51.2,2.24,0,41.6,0,0,0,1.28,0,0,0.16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,,1479211870_872.jpg,1
745,0,"Melon, Water",1,0,Cup,Generic,1,25.6,1,160,0.96,0.32,0.32,5.28,0,0,0,0,0,0,43.68,17.6,12.64,0,1.6,0,0,0,0.96,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,,1479211875_873.jpg,1
746,\N,Methi Ki Roti,1,0,Piece,Generic,1,138.18,1,70,4.55,0.73,5.09,27.85,0,0,0,0,0,0,65.18,47.03,2.07,0,3.6,0,0,0,0,0,0,0.17,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,,1483772142_746.jpg,1
747,\N,Methi Ki Roti,1,0,Pieces,Generic,2,276.37,1,140,9.11,1.47,10.17,55.7,0,0,0,0,0,0,130.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,,1483772148_747.jpg,1
748,0,Methi Ki Subzi,1,0,Katori,Generic,1,208.64,1,150,6.8,15.53,6.28,11.18,0,0,0,0,0,0,3788.7,552.18,4.03,0,73.19,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1479231111_875.jpg,1
749,0,Methi Pakora,0,0,Pieces,Generic,4,82.13,1,40,1.99,4.75,2.25,7.68,0,0,0,0,0,0,128.82,69.85,0.73,0,10.71,0,0,0,0,0,0.01,3.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,,1479211907_876.jpg,1
750,0,Methi Paneer Sabji,1,0,Katori,Generic,1,469.16,1,150,6.62,33.91,24.55,17.44,0,0,0,0,0,19.92,776.47,377.75,2.6,0.06,35.39,0,0,0,0,0.15,0.38,9.11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1479211913_877.jpg,1
751,0,Methi Poori,0,0,Pieces,Generic,2,99.53,1,50,2.21,5.14,2.76,10.6,0,0,0,0,0,0,782.74,35.65,0.77,0.56,3.56,0,0,0,0,0.1,0.21,3.93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,,1479211920_878.jpg,1
752,0,Methi Pulao,1,0,Katori,Generic,1,338.27,1,150,1.72,18.17,4.61,39.1,0,0,0,0,0,6.04,345.91,37.57,1.34,0,4.41,0,0,0,0,0.03,0,8.98,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1479211948_879.jpg,1
753,0,Methi Raita,1,0,Katori,Generic,1,67.41,1,150,1.14,4.07,3.52,4.28,0,0,0,0,0,12.1,1119.03,181.32,0.63,0,3.49,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,,1479211934_880.jpg,1
754,0,Mishti Doi,1,0,Katori,Generic,1,305.09,1,150,0,12.65,9.89,38.08,0,0,0,0,0,58.23,222.51,375.24,0.66,0,6.1,0,0,0,0,0,0,14.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,,1479211957_881.jpg,1
755,0,Missi Roti,1,0,Piece,Generic,1,149.25,1,50,3.7,4.95,5.9,20.05,0,0,0,0,0,4.65,226,23.8,1.8,0,4.25,0,0,0,2.65,0.9,0.65,3.1,1.65,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,,1479211960_882.jpg,1
756,0,Mix Fruit Falooda,0,0,Katori,Generic,1,104.02,1,150,3.09,1.06,1.83,22.57,0,0,0,0,0,0,12,12.36,0.74,0,8.11,0,0,0,0,0.23,0.4,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,,1479211965_883.jpg,1
757,0,Mix Vegetable Pakora,0,0,Pieces,Generic,8,147.13,1,55,1.67,10.13,2.71,11.13,0,0,0,0,0,0,80.92,9.17,0.21,0.99,1.47,0,0,0,0,0.17,0.32,8.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1479211989_884.jpg,1
758,0,Mixed Dry Fruits,1,0,Handful,Generic,1,115.29,1,35,1.64,7.51,3.23,8.72,0,0,0,0,0,0,0,45.99,1.16,0,0.49,0,0,0,0,0,0,0.82,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,,1479211997_885.jpg,1
759,0,Mixed Dry Fruit Shake,0,0,Glass,Generic,1,208.25,1,200,1.34,10.44,6.91,22.61,0,0,0,0,0,31.73,122.41,220.41,1.18,0,3.78,0,0,0,0,0.01,0.02,8.06,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,,1483772208_759.jpg,1
760,0,Mixed Bean Sprouts,1,0,Katori,Generic,1,132.2,1,55,6.83,1.05,7.8,22.73,0,0,0,0,0,0,8.01,58.22,1.9,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,,1483772238_760.jpg,1
761,0,Mixed Vegetable,1,0,Katori,Generic,1,152.4,1,150,5.25,9.3,4.35,13.05,0,0,0,0,0,0,488.4,95.7,2.1,0,120,0,0,0,3,0,0,7.35,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1479212017_888.jpg,1
762,\N,Mixed Vegetable (Stir Fry) ,1,0,Katori,Generic,1,152.4,1,150,5.25,9.3,4.35,13.05,0,0,0,0,0,0,488.4,60.34,1.35,0.05,53.58,0,0,0,0,0.02,0.07,0.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1483772462_762.jpg,1
763,0,Mixed Vegetable Masala Without Oil,1,0,Katori,Generic,1,50.12,1,150,3.54,0.65,2.47,8.67,0,0,0,0,0,0,626.21,60.34,1.35,0.05,53.58,0,0,0,0,0.02,0.07,0.12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,,1479212029_889.jpg,1
764,0,Mixed Vegetable Parantha,1,0,Piece,Generic,1,87.8,1,50,2.25,3.35,2.5,12.05,0,0,0,0,0,0.3,212.7,19.7,1,0,3.85,0,0,0,0.65,0,0,2.4,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,,1479212036_890.jpg,1
765,0,Mixed Vegetable Parantha,1,0,Pieces,Generic,2,175.6,1,100,4.5,6.7,5,24.1,0,0,0,0,0,0.6,425.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,,1479212036_890.jpg,1
766,0,Mixed Vegetable Raita,1,0,Katori,Generic,1,68.75,1,150,1.03,3.64,3.19,5.97,0,0,0,0,0,11.3,241.76,148.13,0.73,0,8.74,0,0,0,1.19,0.06,0.02,1.85,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,,1479212053_892.jpg,1
767,0,Mixed Vegetable Soup,1,0,Bowl,Generic,1,118.2,1,200,2.2,7.4,2.8,10.4,0,0,0,0,0,23,489,108.2,0.8,0,18.8,0,0,0,1.2,1.4,0.2,5.6,2.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,,1479212061_893.jpg,1
768,0,Mooli Paratha Without Oil,1,0,Piece,Generic,1,48.55,1,60,1.86,0.3,1.78,9.7,0,0,0,0,0,0,255.2,20.08,0.79,0,4.23,0,0,0,0,0,0,0.07,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,,1479212068_894.jpg,1
769,0,Mooli Paratha Without Oil,1,0,Pieces,Generic,2,97.11,1,120,3.73,0.61,3.56,19.4,0,0,0,0,0,0,510.4,40.16,1.57,0,8.46,0,0,0,0,0,0,0.14,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,,1479212068_894.jpg,1
770,0,Moong Dal Cheela,1,0,Pieces,Generic,2,173.01,1,40,2.33,8.8,6.82,16.67,0,0,0,0,0,18.48,335.08,22.86,1.11,0,0.17,0,0,0,3.9,0,0,4.26,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,,1479212089_896.jpg,1
771,0,Moong Dal Cheela Without Oil,1,0,Pieces,Generic,2,22.71,1,40,0.68,0.16,1.56,3.85,0,0,0,0,0,0,288.32,9.75,0.32,0,0.01,0,0,0,0,0.01,0.03,0.01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,,1479212094_897.jpg,1
772,0,Moong Dal Dhokla,1,0,Pieces,Generic,2,133.02,1,70,2.05,6.28,5.47,13.69,0,0,0,0,0,0.69,551.05,37.34,1.23,0,0.64,0,0,0,0,0.12,0.18,4.34,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,,1479212100_898.jpg,1
773,0,Moong Dal Halwa,0,0,Katori,Generic,1,525.6,1,150,1.5,31.05,10.35,51.15,0,0,0,0,0,55.95,9.3,323.25,0.9,0,2.7,0,0,0,1.2,0,0,10.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,,1479212112_899.jpg,1
774,\N,Moong Dal Idli with Chutney,1,0,Pieces,Generic,3,241.82,1,180,5.35,3.58,15.11,37.48,0,0,0,0,0,0,856.62,132.72,2.52,0.32,7.98,0,0,0,0,0.05,0.09,2.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,,1483772564_774.jpg,1
775,0,Moong Dal Laddo With Mooli And Chutney,1,0,Pieces,Generic,2,183.31,1,50,1.31,7.71,5.06,23.79,0,0,0,0,0,16.71,4.45,80.09,0.86,0,0.02,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,1479212135_901.jpg,1
776,0,moong Dal Pakodi,1,0,Pieces,Generic,4,140.4,1,40,0.43,15.24,0.56,1.21,0,0,0,0,0,0,360.05,3.95,0.23,0.02,2.08,0,0,0,0,5.96,5.34,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,,1479212154_902.jpg,1
